,FITIN,FRIEND1,FRIEND2,FRIEND5,DEVICEA,DEVICEC,INTREQ,SNS1_1,SNS1_2,SNS1_3,SNS1_3,SNS1_4,SNS1_5,SNS1_6,SNS1_7,SNS1_8,SNS2,POST2_1,POST2_2,POST2_3,POST2_4,POST2_5,POST2_6,POST2_7,POST2_8,CELL1_1,OH1A,OH1B,OH1C,OH1D,OH3_1,OH3_2,OH3_3,OH3_4,OH3_5,OH3_6,OH3_7,GENDER,AGE
407,2,3,1,3,1,1,2,1,1,0,0,1,1,0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,1,2,1,0,0,0,0,0,0,1,15
408,1,1,1,2,1,1,1,0,1,1,1,1,1,0,0,0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,3,3,3,1,1,1,0,0,0,0,1,17
409,2,2,2,2,1,1,5,0,1,1,1,0,1,1,0,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,2,2,0,0,0,0,1,1,0,1,15
410,1,4,4,2,1,1,1,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,2,1,0,0,0,0,0,0,1,1,15
411,1,1,1,2,1,1,2,0,1,0,0,1,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,1,1,0,0,0,0,0,0,1,1,15
412,1,4,1,2,1,1,1,0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,2,1,2,0,0,0,0,0,0,1,1,14
413,2,3,1,2,1,1,1,0,1,0,0,1,1,1,0,0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,2,2,0,0,0,0,0,0,1,2,15
414,2,2,1,4,1,1,2,0,0,1,1,0,1,0,0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3,2,2,2,0,0,0,0,0,0,1,2,16
415,2,2,2,2,1,1,2,0,1,0,0,1,1,0,0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,0,0,0,0,0,0,1,1,17
416,2,1,1,2,1,1,1,0,1,0,0,1,1,0,0,0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,1,0,0,0,1,0,0,1,17
417,1,1,1,2,1,2,2,1,1,1,1,0,1,0,0,0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2,3,3,3,1,0,1,0,0,0,0,2,13
418,2,2,2,2,1,1,2,0,1,1,1,0,1,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,0,0,1,1,0,0,0,2,15
419,1,4,1,3,2,1,1,0,1,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,2,3,0,0,0,0,0,0,1,2,15
420,1,1,2,2,1,2,4,0,1,0,0,0,0,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,1,2,16
421,2,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,0,0,0,0,0,0,1,2,13
422,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,2,2,2,1,0,0,0,0,1,0,1,15
423,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,1,1,0,1,0,0,0,0,99,13
424,2,1,2,2,1,1,1,0,1,0,0,0,1,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,0,0,0,0,1,13
425,2,4,4,2,1,2,1,0,1,0,0,1,1,0,0,0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1,2,2,0,0,0,0,0,0,1,2,14
426,2,3,1,2,1,1,4,0,1,1,1,1,1,0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,3,2,0,0,1,0,1,0,0,2,14
427,2,1,98,2,1,2,1,0,1,1,1,1,1,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,1,1,0,0,0,0,0,2,13
428,2,4,1,2,1,1,1,1,0,0,0,1,1,0,0,0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,13
429,1,3,4,2,1,1,5,0,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,1,1,1,1,0,0,0,0,0,0,1,2,13
430,2,3,2,3,1,1,2,0,1,1,1,0,1,0,0,0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,2,0,0,0,0,0,0,1,2,15
431,2,4,1,2,1,1,2,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,2,1,0,0,0,0,0,0,1,2,16
432,1,4,1,2,1,1,2,0,1,1,1,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0,0,1,1,0,0,2,17
433,1,2,1,3,1,1,2,0,1,1,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,15
434,1,4,1,2,1,1,1,1,1,1,1,1,1,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,0,0,1,2,16
435,1,4,3,2,1,1,4,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,1,1,1,0,0,0,0,0,0,1,15
436,2,4,1,1,1,2,1,1,1,1,1,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,2,2,1,1,1,0,1,1,0,2,17
437,2,3,1,2,1,2,1,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,13
438,2,2,2,2,1,1,2,0,1,1,1,1,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,1,1,0,0,0,0,0,0,1,1,16
439,1,1,1,2,1,2,3,0,1,1,1,1,1,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,17
440,1,2,1,2,1,1,2,1,1,0,0,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,1,1,1,0,0,0,0,0,0,1,14
441,2,4,1,2,1,1,2,0,1,0,0,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,1,2,0,0,0,0,0,0,1,1,15
442,1,3,2,2,1,1,1,0,1,0,0,1,1,0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,2,1,1,1,1,1,0,0,2,15
443,1,3,1,2,1,1,1,0,1,0,0,1,1,1,0,0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0,1,0,0,1,0,2,17
444,1,4,1,2,1,1,2,0,0,0,0,1,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,2,1,0,0,0,0,0,0,1,1,17
445,2,1,1,2,1,2,1,0,1,1,1,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,1,2,0,0,1,0,0,1,0,2,16
446,2,3,2,2,1,1,2,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,13
447,1,3,2,4,1,1,2,0,0,0,0,0,1,0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,1,0,0,0,0,0,0,1,1,14
448,2,4,2,2,1,1,1,0,1,0,0,1,1,1,0,0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0,1,0,0,0,0,2,14
449,1,2,1,2,1,1,1,0,1,0,0,1,1,0,0,0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0,0,1,2,17
450,2,3,1,2,1,1,1,0,0,0,0,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,2,2,0,0,0,0,0,1,0,2,13
451,1,4,1,2,1,1,2,1,1,1,1,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,15
452,2,4,1,2,1,1,1,1,1,1,1,0,0,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,1,2,0,0,0,0,0,0,1,1,13
453,1,3,1,2,1,1,1,1,1,1,1,0,1,1,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,2,3,3,1,0,0,0,1,0,0,2,16
454,1,3,4,2,1,1,1,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2,1,0,0,0,0,0,0,1,14
455,1,1,1,2,1,1,2,0,1,1,1,1,0,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2,2,1,1,1,0,0,0,0,0,0,2,17
456,2,4,4,2,1,1,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,1,1,1,1,0,0,0,0,0,0,1,2,15
457,2,3,1,2,1,1,2,0,1,0,0,1,1,0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0,0,0,1,0,0,2,14
458,2,2,1,3,1,1,2,1,1,1,1,1,1,1,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,1,1,0,0,1,0,1,0,0,2,16
459,1,3,1,2,1,1,1,0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3,2,2,0,0,1,0,0,0,0,1,14
460,1,1,2,2,2,1,2,1,1,1,1,1,1,0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,1,0,0,1,15
461,2,3,2,2,1,1,2,1,0,1,1,0,1,0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,3,3,0,0,0,0,0,0,1,1,17
462,1,2,3,2,1,2,1,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,2,2,0,0,0,0,1,0,0,2,13
463,2,3,1,2,1,1,2,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,13
464,2,2,1,3,1,1,1,1,1,1,1,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3,1,1,0,0,0,0,0,0,1,1,15
465,2,3,4,2,1,1,1,0,0,1,1,0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,2,2,0,0,0,0,0,0,1,1,17
466,2,3,1,2,1,1,2,0,1,1,1,1,1,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,3,1,0,0,0,0,0,0,1,1,13
467,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0,1,0,0,1,0,2,17
468,2,4,2,2,1,1,2,1,1,1,1,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,2,2,1,0,0,0,0,0,0,1,17
469,1,4,2,2,1,1,2,1,1,1,1,1,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,0,1,0,0,1,0,1,15
470,2,1,1,2,1,1,2,1,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,2,2,0,0,0,0,0,0,1,2,16
471,1,3,2,2,1,1,2,0,1,0,0,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,2,3,1,1,0,0,0,0,0,1,14
472,2,2,2,2,1,1,2,0,0,0,0,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,2,1,0,0,0,0,0,0,1,1,14
473,2,1,2,2,1,1,1,0,1,0,0,1,1,0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,2,2,1,1,1,0,1,1,0,2,14
474,2,1,2,2,1,1,2,0,1,0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,16
475,1,3,1,4,1,1,3,0,1,0,0,1,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,2,0,0,1,0,0,0,0,1,17
476,1,4,4,3,2,2,1,0,0,1,1,0,1,0,0,0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1,1,1,3,0,0,0,0,1,0,0,1,13
477,2,2,2,2,1,2,1,0,1,1,1,1,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,0,0,0,2,17
478,2,1,1,2,1,1,1,1,1,0,0,1,1,1,0,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,2,1,0,0,0,0,0,0,2,17
479,2,2,1,3,1,1,2,0,1,0,0,1,0,0,0,0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3,1,1,1,0,0,0,0,0,0,1,16
480,2,3,1,2,1,1,2,0,1,0,0,1,1,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,0,1,0,2,13
481,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,1,1,1,0,0,0,0,0,0,1,17
482,1,4,2,2,1,1,2,1,1,1,1,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,1,0,1,0,1,0,0,2,15
483,2,3,1,2,1,1,2,0,1,0,0,1,1,0,0,0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,2,1,0,0,0,0,0,0,1,14
484,1,2,1,2,1,1,2,0,1,1,1,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,13
485,1,4,3,2,1,1,3,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,3,3,0,0,0,0,0,0,1,2,16
486,2,2,2,2,1,1,2,1,0,1,1,0,1,0,0,0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2,1,1,0,0,0,0,0,0,1,2,14
487,2,4,1,2,2,1,3,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,16
488,1,4,4,2,1,1,2,0,1,1,1,1,1,0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,1,1,1,1,1,0,0,0,0,0,1,17
489,1,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0,1,0,1,0,0,2,14
490,2,3,3,2,1,1,4,1,1,1,1,1,1,0,0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,2,2,0,0,0,0,0,0,1,2,15
491,1,3,4,2,1,1,4,1,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,2,2,0,0,0,0,0,0,1,1,16
492,1,3,3,2,1,1,1,0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,2,2,0,0,0,1,1,0,0,1,13
493,1,3,4,3,1,1,4,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,1,1,0,0,0,0,0,0,1,2,13
494,1,1,2,2,1,2,2,0,0,1,1,0,0,0,0,0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,2,13
495,2,2,4,2,1,1,2,1,1,1,1,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,1,2,16
496,2,4,2,2,1,1,2,0,1,1,1,1,1,0,0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,1,1,1,0,0,0,0,0,0,2,17
497,2,2,1,2,1,1,1,0,1,0,0,1,1,1,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,2,2,1,1,1,0,1,0,0,2,15
498,1,2,1,2,1,1,2,0,1,1,1,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0,0,1,2,15
499,2,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3,2,3,3,0,0,0,0,1,1,0,2,14
500,2,2,1,4,1,1,1,0,1,1,1,1,1,0,0,0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,2,0,0,0,0,0,0,1,1,15
501,2,1,1,2,1,1,2,0,0,0,0,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3,1,1,1,0,0,0,1,0,0,2,13
502,1,2,1,2,1,1,2,1,1,0,0,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,1,2,13
503,2,4,1,3,1,1,1,0,1,0,0,1,1,1,0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,0,0,0,1,0,0,2,15
504,1,2,1,4,1,1,1,1,1,1,1,1,1,1,0,0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1,1,2,0,0,0,0,0,0,1,1,16
505,1,1,1,2,1,1,1,0,1,1,1,1,1,0,0,0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,1,1,1,1,1,1,1,0,0,2,15
506,2,2,1,4,1,1,2,0,1,0,0,0,1,0,0,0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,1,2,1,0,1,0,0,0,0,2,13
507,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0,1,1,1,1,0,1,13
508,2,3,1,2,1,1,2,1,1,1,1,1,1,0,0,0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,2,2,0,0,1,0,1,1,0,1,13
509,2,1,1,2,1,1,2,1,1,1,1,1,1,0,0,0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,2,1,0,0,1,0,0,1,0,2,15
510,1,3,1,2,1,1,1,0,1,1,1,1,1,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,1,2,0,0,0,0,0,0,1,1,17
511,2,2,2,3,1,1,1,0,1,1,1,0,1,0,0,0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,2,0,0,0,0,0,0,1,1,13
512,2,3,4,2,1,1,2,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,1,0,1,13
513,2,2,2,2,1,1,2,0,0,1,1,0,1,0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,3,1,1,0,0,0,0,0,1,17
514,1,2,2,2,1,1,1,0,1,1,1,0,1,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,0,0,1,2,13
515,1,1,1,2,1,1,2,0,1,0,0,1,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,1,0,0,1,17
516,1,4,4,2,1,1,1,1,1,0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2,3,3,1,0,0,0,0,0,0,1,2,17
517,2,3,1,3,1,1,1,0,1,1,1,0,1,0,0,0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,2,1,1,0,0,0,0,0,0,1,14
518,2,2,2,2,1,2,3,0,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,1,1,1,1,0,0,0,0,0,0,1,2,13
519,2,4,4,2,1,1,1,1,1,1,1,0,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2,1,0,0,0,0,0,1,0,1,17
520,2,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,1,1,1,1,1,0,1,1,0,2,17
521,2,1,1,2,1,1,1,1,1,0,0,1,1,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,2,1,1,1,0,1,0,0,1,17
522,1,1,1,2,1,1,1,0,0,0,0,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,0,0,0,0,0,0,1,1,15
523,2,4,4,2,1,1,2,0,1,0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,14
524,2,2,1,2,1,1,2,0,0,1,1,0,0,0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2,1,0,0,0,0,0,0,2,15
525,2,2,1,2,1,1,2,1,1,1,1,1,1,0,0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1,1,1,0,0,0,0,0,0,1,2,15
526,2,1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3,3,3,0,0,0,0,0,0,1,1,14
527,1,3,1,3,1,1,2,0,1,0,0,0,0,0,0,0,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,0,0,0,2,15
528,1,1,1,2,1,1,1,0,1,1,1,1,1,0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,2,0,0,0,0,1,1,0,1,17
529,2,4,4,2,1,1,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,2,2,1,2,0,0,0,0,0,0,0,1,14
530,1,1,2,2,1,1,2,0,0,0,0,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,1,1,1,0,0,1,0,0,0,0,2,17
531,2,1,1,4,1,2,1,1,0,0,0,1,1,0,0,0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,0,1,0,0,0,0,1,14
532,1,3,2,2,1,1,2,0,1,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,2,13
533,2,2,2,3,1,1,2,0,1,0,0,0,1,0,0,0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,2,1,0,0,0,0,0,0,1,1,13
534,2,3,1,4,1,1,1,0,1,0,0,1,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2,1,1,0,0,0,0,0,1,17
535,1,2,1,3,1,1,1,0,1,0,0,1,1,0,1,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1,1,1,0,0,0,0,0,0,1,14
536,1,1,1,2,1,1,2,0,1,1,1,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,2,1,0,0,0,0,0,0,1,1,14
537,2,1,1,2,1,1,2,0,0,1,1,1,1,0,0,0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,0,0,0,0,0,0,1,1,15
538,2,2,1,4,1,1,1,0,1,1,1,0,1,0,0,0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,2,1,2,1,1,1,1,0,0,0,2,13
539,2,3,1,2,1,1,2,0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,15
540,2,1,1,2,1,1,1,0,1,0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,14
541,1,4,1,3,1,1,1,0,1,0,0,0,1,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2,1,2,1,1,1,0,0,0,0,2,14
542,1,2,2,2,1,1,4,0,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,3,2,1,2,0,0,0,0,0,0,1,1,16
543,1,4,2,2,1,1,1,0,1,1,1,1,1,0,0,0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3,2,3,2,0,1,1,0,0,0,0,2,17
544,2,3,1,2,1,1,1,0,1,1,1,1,1,0,0,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,1,1,0,2,16
545,1,3,3,2,2,1,3,0,0,1,1,0,1,0,0,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,2,2,0,0,0,0,0,0,1,1,17
